date,bairro,mare_m,chuva_mm,lat,lon,altitude,vulnerabilidade,densidade_pop,tipo_bairro,ocorrencias
2024-08-03,Pina,1.325,1.4,-8.085946,-34.882821,3,0.68,12200,litoraneo,1
2024-08-03,Santo Amaro,1.325,0.1,-8.046064,-34.883881,8,0.65,13800,urbano_denso,0
2024-08-03,São José,1.325,0.0,-8.057438,-34.882463,6,0.62,12900,urbano_denso,0
2024-08-03,Torre,1.325,2.8,-8.046023,-34.902798,15,0.42,7600,urbano_medio,0
2024-08-03,Várzea,1.325,0.0,-8.041854,-34.953741,55,0.35,6200,altitude,0
2024-08-04,Afogados,1.3,6.73,-8.053661,-34.918931,4,0.78,16700,ribeirinho,2
2024-08-04,Apipucos,1.3,2.7,-8.030827,-34.942613,50,0.28,4800,altitude,1
2024-08-04,Boa Viagem,1.3,2.92,-8.122598,-34.8978,5,0.45,9800,litoraneo,0
2024-08-04,Brasília Teimosa,1.3,4.75,-8.089486,-34.879284,2,0.82,18500,litoraneo,1
2024-08-04,Casa Forte,1.3,1.1,-8.018557,-34.925436,45,0.25,5400,altitude,1
2024-08-04,Coelhos,1.3,3.0,-8.063125,-34.871995,3,0.72,14300,ribeirinho,2
2024-08-04,Cordeiro,1.3,5.7,-8.050417,-34.937962,25,0.48,8700,urbano_medio,1
2024-08-04,Ibura,1.3,3.97,-8.119275,-34.945256,12,0.75,17500,urbano_denso,0
2024-08-04,Ilha Joana Bezerra,1.3,0.0,-8.064484,-34.89659,2,0.85,19200,ribeirinho,1
2024-08-04,Madalena,1.3,3.45,-8.054065,-34.9149,10,0.52,9800,urbano_medio,1
2024-08-04,Pina,1.3,5.8,-8.085623,-34.883095,3,0.68,12200,litoraneo,0
2024-08-04,Santo Amaro,1.3,6.5,-8.047332,-34.884142,8,0.65,13800,urbano_denso,2
2024-08-04,São José,1.3,0.0,-8.057116,-34.881706,6,0.62,12900,urbano_denso,1
2024-08-04,Torre,1.3,12.1,-8.045734,-34.901782,15,0.42,7600,urbano_medio,0
2024-08-04,Várzea,1.3,0.0,-8.041008,-34.953347,55,0.35,6200,altitude,0
2024-08-05,Afogados,1.3,6.47,-8.053559,-34.91866,4,0.78,16700,ribeirinho,1
2024-08-05,Apipucos,1.3,5.1,-8.030086,-34.942951,50,0.28,4800,altitude,0
2024-08-05,Boa Viagem,1.3,4.9,-8.122812,-34.897805,5,0.45,9800,litoraneo,0
2024-08-05,Brasília Teimosa,1.3,9.05,-8.089218,-34.878465,2,0.82,18500,litoraneo,1
2024-08-05,Casa Forte,1.3,2.27,-8.019319,-34.925387,45,0.25,5400,altitude,0
2024-08-05,Coelhos,1.3,0.6,-8.063478,-34.871351,3,0.72,14300,ribeirinho,0
2024-08-05,Cordeiro,1.3,7.8,-8.050263,-34.937132,25,0.48,8700,urbano_medio,1
2024-08-05,Ibura,1.3,22.03,-8.118504,-34.945284,12,0.75,17500,urbano_denso,3
2024-08-05,Ilha Joana Bezerra,1.3,0.0,-8.064465,-34.897638,2,0.85,19200,ribeirinho,2
2024-08-05,Madalena,1.3,8.3,-8.055323,-34.914992,10,0.52,9800,urbano_medio,2
2024-08-05,Pina,1.3,16.1,-8.085478,-34.883756,3,0.68,12200,litoraneo,1
2024-08-05,Santo Amaro,1.3,6.4,-8.046963,-34.884023,8,0.65,13800,urbano_denso,1
2024-08-05,São José,1.3,0.0,-8.05796,-34.882487,6,0.62,12900,urbano_denso,0
2024-08-05,Torre,1.3,16.3,-8.045954,-34.902358,15,0.42,7600,urbano_medio,3
2024-08-05,Várzea,1.3,0.0,-8.040874,-34.953336,55,0.35,6200,altitude,2
2024-08-06,Afogados,1.3,0.1,-8.052591,-34.918463,4,0.78,16700,ribeirinho,0
2024-08-06,Apipucos,1.3,0.0,-8.031151,-34.943487,50,0.28,4800,altitude,0
2024-08-06,Boa Viagem,1.3,0.08,-8.123252,-34.897964,5,0.45,9800,litoraneo,1
2024-08-06,Brasília Teimosa,1.3,2.0,-8.089343,-34.879509,2,0.82,18500,litoraneo,1
2024-08-06,Casa Forte,1.3,0.0,-8.018866,-34.924011,45,0.25,5400,altitude,1
2024-08-06,Coelhos,1.3,0.0,-8.064366,-34.871687,3,0.72,14300,ribeirinho,2
2024-08-06,Cordeiro,1.3,0.0,-8.050551,-34.937312,25,0.48,8700,urbano_medio,1
2024-08-06,Ibura,1.3,0.27,-8.119638,-34.944063,12,0.75,17500,urbano_denso,1
2024-08-06,Ilha Joana Bezerra,1.3,0.0,-8.065054,-34.896344,2,0.85,19200,ribeirinho,1
2024-08-06,Madalena,1.3,0.55,-8.054021,-34.913997,10,0.52,9800,urbano_medio,1
2024-08-06,Pina,1.3,0.0,-8.085721,-34.883633,3,0.68,12200,litoraneo,1
2024-08-06,Santo Amaro,1.3,0.0,-8.047355,-34.883984,8,0.65,13800,urbano_denso,3
2024-08-06,São José,1.3,0.0,-8.057268,-34.881344,6,0.62,12900,urbano_denso,0
2024-08-06,Torre,1.3,4.0,-8.04601,-34.902781,15,0.42,7600,urbano_medio,0
2024-08-06,Várzea,1.3,0.0,-8.040246,-34.95455,55,0.35,6200,altitude,2
2024-08-07,Afogados,1.275,0.17,-8.052964,-34.919225,4,0.78,16700,ribeirinho,2
2024-08-07,Apipucos,1.275,0.0,-8.030581,-34.942151,50,0.28,4800,altitude,0
2024-08-07,Boa Viagem,1.275,1.02,-8.122638,-34.897722,5,0.45,9800,litoraneo,2
2024-08-07,Brasília Teimosa,1.275,0.0,-8.089059,-34.879476,2,0.82,18500,litoraneo,0
2024-08-07,Casa Forte,1.275,0.23,-8.01991,-34.924642,45,0.25,5400,altitude,0
2024-08-07,Coelhos,1.275,0.0,-8.063698,-34.872472,3,0.72,14300,ribeirinho,1
2024-08-07,Cordeiro,1.275,0.0,-8.051771,-34.937615,25,0.48,8700,urbano_medio,0
2024-08-07,Ibura,1.275,0.9,-8.118371,-34.945268,12,0.75,17500,urbano_denso,0
2024-08-07,Ilha Joana Bezerra,1.275,0.0,-8.065056,-34.898074,2,0.85,19200,ribeirinho,1
2024-08-07,Madalena,1.275,0.0,-8.054772,-34.9146,10,0.52,9800,urbano_medio,0
2024-08-07,Pina,1.275,0.6,-8.085424,-34.883253,3,0.68,12200,litoraneo,0
2024-08-07,Santo Amaro,1.275,0.0,-8.046552,-34.883598,8,0.65,13800,urbano_denso,2
2024-08-07,São José,1.275,0.0,-8.057055,-34.881936,6,0.62,12900,urbano_denso,2
2024-08-07,Torre,1.275,3.8,-8.045021,-34.902625,15,0.42,7600,urbano_medio,1
2024-08-07,Várzea,1.275,0.0,-8.041485,-34.953664,55,0.35,6200,altitude,1
2024-08-08,Afogados,1.033,0.0,-8.052824,-34.919502,4,0.78,16700,ribeirinho,1
2024-08-08,Apipucos,1.033,0.0,-8.030465,-34.943056,50,0.28,4800,altitude,2
2024-08-08,Boa Viagem,1.033,0.0,-8.12339,-34.897387,5,0.45,9800,litoraneo,1
2024-08-08,Brasília Teimosa,1.033,0.0,-8.087943,-34.87983,2,0.82,18500,litoraneo,1
2024-08-08,Casa Forte,1.033,0.0,-8.018179,-34.924505,45,0.25,5400,altitude,3
2024-08-08,Coelhos,1.033,0.0,-8.063449,-34.871618,3,0.72,14300,ribeirinho,1
2024-08-08,Cordeiro,1.033,0.0,-8.050878,-34.938553,25,0.48,8700,urbano_medio,0
2024-08-08,Ibura,1.033,0.07,-8.119166,-34.944445,12,0.75,17500,urbano_denso,2
2024-08-08,Ilha Joana Bezerra,1.033,0.0,-8.064755,-34.896983,2,0.85,19200,ribeirinho,0
2024-08-08,Madalena,1.033,0.6,-8.054491,-34.915751,10,0.52,9800,urbano_medio,0
2024-08-08,Pina,1.033,0.0,-8.086226,-34.883405,3,0.68,12200,litoraneo,1
2024-08-08,Santo Amaro,1.033,0.0,-8.047088,-34.883213,8,0.65,13800,urbano_denso,0
2024-08-08,São José,1.033,0.0,-8.056595,-34.881857,6,0.62,12900,urbano_denso,2
2024-08-08,Torre,1.033,0.0,-8.044988,-34.901677,15,0.42,7600,urbano_medio,0
2024-08-08,Várzea,1.033,0.0,-8.041739,-34.954292,55,0.35,6200,altitude,1
2024-08-09,Afogados,1.275,4.2,-8.05293,-34.919421,4,0.78,16700,ribeirinho,7
2024-08-09,Apipucos,1.275,0.9,-8.029463,-34.943618,50,0.28,4800,altitude,0
2024-08-09,Boa Viagem,1.275,1.6,-8.122206,-34.898234,5,0.45,9800,litoraneo,1
2024-08-09,Brasília Teimosa,1.275,0.0,-8.090034,-34.880025,2,0.82,18500,litoraneo,2
2024-08-09,Casa Forte,1.275,0.0,-8.019156,-34.92581,45,0.25,5400,altitude,1
2024-08-09,Coelhos,1.275,2.8,-8.063512,-34.870602,3,0.72,14300,ribeirinho,2
2024-08-09,Cordeiro,1.275,0.0,-8.051378,-34.937825,25,0.48,8700,urbano_medio,1
2024-08-09,Ibura,1.275,3.8,-8.119094,-34.945008,12,0.75,17500,urbano_denso,0
2024-08-09,Ilha Joana Bezerra,1.275,0.0,-8.065148,-34.896962,2,0.85,19200,ribeirinho,0
2024-08-09,Madalena,1.275,1.75,-8.054948,-34.915037,10,0.52,9800,urbano_medio,0
2024-08-09,Pina,1.275,3.0,-8.084878,-34.883193,3,0.68,12200,litoraneo,3
2024-08-09,Santo Amaro,1.275,7.2,-8.047552,-34.88372,8,0.65,13800,urbano_denso,0
2024-08-09,São José,1.275,0.0,-8.05692,-34.882039,6,0.62,12900,urbano_denso,0
2024-08-09,Torre,1.275,6.3,-8.045125,-34.902618,15,0.42,7600,urbano_medio,0
2024-08-09,Várzea,1.275,0.0,-8.041548,-34.953149,55,0.35,6200,altitude,0
2024-08-10,Afogados,1.225,0.0,-8.052905,-34.919144,4,0.78,16700,ribeirinho,1
2024-08-10,Apipucos,1.225,0.0,-8.030437,-34.942672,50,0.28,4800,altitude,3
2024-08-10,Boa Viagem,1.225,0.0,-8.123032,-34.898129,5,0.45,9800,litoraneo,2
2024-08-10,Brasília Teimosa,1.225,0.0,-8.088757,-34.879185,2,0.82,18500,litoraneo,3
2024-08-10,Casa Forte,1.225,0.9,-8.018872,-34.925299,45,0.25,5400,altitude,0
2024-08-10,Coelhos,1.225,0.0,-8.064522,-34.871454,3,0.72,14300,ribeirinho,2
2024-08-10,Cordeiro,1.225,0.0,-8.050901,-34.938095,25,0.48,8700,urbano_medio,1
2024-08-10,Ibura,1.225,0.03,-8.119462,-34.943891,12,0.75,17500,urbano_denso,1
2024-08-10,Ilha Joana Bezerra,1.225,0.0,-8.064279,-34.897598,2,0.85,19200,ribeirinho,0
2024-08-10,Madalena,1.225,0.0,-8.054238,-34.915129,10,0.52,9800,urbano_medio,0
2024-08-10,Pina,1.225,0.0,-8.085641,-34.883072,3,0.68,12200,litoraneo,0
2024-08-10,Santo Amaro,1.225,0.0,-8.046679,-34.883306,8,0.65,13800,urbano_denso,0
2024-08-10,São José,1.225,0.0,-8.056503,-34.881514,6,0.62,12900,urbano_denso,0
2024-08-10,Torre,1.225,0.0,-8.045338,-34.902845,15,0.42,7600,urbano_medio,0
2024-08-10,Várzea,1.225,0.0,-8.041768,-34.953208,55,0.35,6200,altitude,1
2024-08-11,Afogados,1.275,0.0,-8.053763,-34.919076,4,0.78,16700,ribeirinho,1
2024-08-11,Apipucos,1.275,0.0,-8.031401,-34.942901,50,0.28,4800,altitude,0
2024-08-11,Boa Viagem,1.275,0.0,-8.122699,-34.897952,5,0.45,9800,litoraneo,1
2024-08-11,Brasília Teimosa,1.275,0.0,-8.089906,-34.880028,2,0.82,18500,litoraneo,1
2024-08-11,Casa Forte,1.275,0.0,-8.019055,-34.924256,45,0.25,5400,altitude,3
2024-08-11,Coelhos,1.275,0.0,-8.064045,-34.871729,3,0.72,14300,ribeirinho,2
2024-08-11,Cordeiro,1.275,1.5,-8.05031,-34.937634,25,0.48,8700,urbano_medio,3
2024-08-11,Ibura,1.275,0.0,-8.118711,-34.945085,12,0.75,17500,urbano_denso,1
2024-08-11,Ilha Joana Bezerra,1.275,0.0,-8.064885,-34.896988,2,0.85,19200,ribeirinho,1
2024-08-11,Madalena,1.275,0.0,-8.054497,-34.914973,10,0.52,9800,urbano_medio,2
2024-08-11,Pina,1.275,0.0,-8.085041,-34.882835,3,0.68,12200,litoraneo,1
2024-08-11,Santo Amaro,1.275,0.0,-8.047617,-34.884382,8,0.65,13800,urbano_denso,2
2024-08-11,São José,1.275,0.0,-8.056225,-34.881508,6,0.62,12900,urbano_denso,1
2024-08-11,Torre,1.275,0.0,-8.045554,-34.902842,15,0.42,7600,urbano_medio,0
2024-08-11,Várzea,1.275,0.0,-8.040432,-34.954049,55,0.35,6200,altitude,0
2024-08-12,Afogados,1.275,0.0,-8.052576,-34.919285,4,0.78,16700,ribeirinho,2
2024-08-12,Apipucos,1.275,0.0,-8.031299,-34.942903,50,0.28,4800,altitude,1
2024-08-12,Boa Viagem,1.275,0.0,-8.122658,-34.898473,5,0.45,9800,litoraneo,1
2024-08-12,Brasília Teimosa,1.275,0.6,-8.089336,-34.879564,2,0.82,18500,litoraneo,2
2024-08-12,Casa Forte,1.275,0.0,-8.018327,-34.924557,45,0.25,5400,altitude,2
2024-08-12,Coelhos,1.275,0.2,-8.063632,-34.871162,3,0.72,14300,ribeirinho,0
2024-08-12,Cordeiro,1.275,0.0,-8.050647,-34.938205,25,0.48,8700,urbano_medio,0
2024-08-12,Ibura,1.275,0.0,-8.11767,-34.944128,12,0.75,17500,urbano_denso,1
2024-08-12,Ilha Joana Bezerra,1.275,0.0,-8.066153,-34.89656,2,0.85,19200,ribeirinho,1
2024-08-12,Madalena,1.275,0.0,-8.055107,-34.914419,10,0.52,9800,urbano_medio,0
2024-08-12,Pina,1.275,0.0,-8.085429,-34.883135,3,0.68,12200,litoraneo,1
2024-08-12,Santo Amaro,1.275,0.0,-8.047319,-34.884107,8,0.65,13800,urbano_denso,1
2024-08-12,São José,1.275,0.0,-8.056371,-34.881732,6,0.62,12900,urbano_denso,0
2024-08-12,Torre,1.275,0.0,-8.045849,-34.902775,15,0.42,7600,urbano_medio,0
2024-08-12,Várzea,1.275,0.0,-8.040326,-34.953983,55,0.35,6200,altitude,1
2024-08-13,Afogados,1.275,0.0,-8.052515,-34.919548,4,0.78,16700,ribeirinho,2
2024-08-13,Apipucos,1.275,0.0,-8.030283,-34.943313,50,0.28,4800,altitude,0
2024-08-13,Boa Viagem,1.275,0.0,-8.122929,-34.89821,5,0.45,9800,litoraneo,1
2024-08-13,Brasília Teimosa,1.275,0.0,-8.088556,-34.879839,2,0.82,18500,litoraneo,6
2024-08-13,Casa Forte,1.275,0.0,-8.020319,-34.924774,45,0.25,5400,altitude,0
2024-08-13,Coelhos,1.275,0.2,-8.063332,-34.871595,3,0.72,14300,ribeirinho,3
2024-08-13,Cordeiro,1.275,0.0,-8.050226,-34.938313,25,0.48,8700,urbano_medio,0
2024-08-13,Ibura,1.275,0.0,-8.118509,-34.944608,12,0.75,17500,urbano_denso,3
2024-08-13,Ilha Joana Bezerra,1.275,0.0,-8.064887,-34.898308,2,0.85,19200,ribeirinho,2
2024-08-13,Madalena,1.275,0.0,-8.055283,-34.914754,10,0.52,9800,urbano_medio,0
2024-08-13,Pina,1.275,0.0,-8.085372,-34.882857,3,0.68,12200,litoraneo,0
2024-08-13,Santo Amaro,1.275,0.0,-8.047953,-34.884262,8,0.65,13800,urbano_denso,1
2024-08-13,São José,1.275,0.0,-8.056665,-34.881618,6,0.62,12900,urbano_denso,0
2024-08-13,Torre,1.275,0.0,-8.046077,-34.902797,15,0.42,7600,urbano_medio,1
2024-08-13,Várzea,1.275,0.0,-8.04094,-34.953831,55,0.35,6200,altitude,0
2024-08-14,Afogados,1.3,0.0,-8.053215,-34.919128,4,0.78,16700,ribeirinho,2
2024-08-14,Apipucos,1.3,0.0,-8.029993,-34.942875,50,0.28,4800,altitude,0
2024-08-14,Boa Viagem,1.3,0.0,-8.122507,-34.898038,5,0.45,9800,litoraneo,0
2024-08-14,Brasília Teimosa,1.3,0.0,-8.089068,-34.879361,2,0.82,18500,litoraneo,3
2024-08-14,Casa Forte,1.3,0.0,-8.018908,-34.924418,45,0.25,5400,altitude,1
2024-08-14,Coelhos,1.3,0.0,-8.064698,-34.871595,3,0.72,14300,ribeirinho,1
2024-08-14,Cordeiro,1.3,0.0,-8.050629,-34.938832,25,0.48,8700,urbano_medio,0
2024-08-14,Ibura,1.3,0.0,-8.119332,-34.944574,12,0.75,17500,urbano_denso,2
2024-08-14,Ilha Joana Bezerra,1.3,0.0,-8.065219,-34.896949,2,0.85,19200,ribeirinho,2
2024-08-14,Madalena,1.3,0.0,-8.05543,-34.914738,10,0.52,9800,urbano_medio,1
2024-08-14,Pina,1.3,0.0,-8.085315,-34.883068,3,0.68,12200,litoraneo,3
2024-08-14,Santo Amaro,1.3,0.0,-8.047612,-34.883743,8,0.65,13800,urbano_denso,1
2024-08-14,São José,1.3,0.0,-8.056894,-34.882006,6,0.62,12900,urbano_denso,1
2024-08-14,Torre,1.3,0.0,-8.045419,-34.90314,15,0.42,7600,urbano_medio,2
2024-08-14,Várzea,1.3,0.0,-8.040489,-34.954726,55,0.35,6200,altitude,1
2024-08-15,Afogados,1.3,0.7,-8.053122,-34.918809,4,0.78,16700,ribeirinho,1
2024-08-15,Apipucos,1.3,0.0,-8.030112,-34.943231,50,0.28,4800,altitude,0
2024-08-15,Boa Viagem,1.3,0.9,-8.123037,-34.897363,5,0.45,9800,litoraneo,1
2024-08-15,Brasília Teimosa,1.3,0.0,-8.089639,-34.879433,2,0.82,18500,litoraneo,3
2024-08-15,Casa Forte,1.3,1.0,-8.018953,-34.923882,45,0.25,5400,altitude,1
2024-08-15,Coelhos,1.3,0.0,-8.063681,-34.872246,3,0.72,14300,ribeirinho,1
2024-08-15,Cordeiro,1.3,0.0,-8.051449,-34.937189,25,0.48,8700,urbano_medio,0
2024-08-15,Ibura,1.3,0.0,-8.118332,-34.945685,12,0.75,17500,urbano_denso,2
2024-08-15,Ilha Joana Bezerra,1.3,0.0,-8.065516,-34.898447,2,0.85,19200,ribeirinho,0
2024-08-15,Madalena,1.3,1.05,-8.054606,-34.914043,10,0.52,9800,urbano_medio,0
2024-08-15,Pina,1.3,0.2,-8.085376,-34.884088,3,0.68,12200,litoraneo,1
2024-08-15,Santo Amaro,1.3,0.0,-8.046811,-34.884079,8,0.65,13800,urbano_denso,1
2024-08-15,São José,1.3,0.0,-8.05739,-34.881629,6,0.62,12900,urbano_denso,3
2024-08-15,Torre,1.3,0.0,-8.046187,-34.903062,15,0.42,7600,urbano_medio,0
2024-08-15,Várzea,1.3,0.0,-8.041033,-34.953432,55,0.35,6200,altitude,0
2024-08-16,Afogados,1.325,4.87,-8.053866,-34.918602,4,0.78,16700,ribeirinho,1
2024-08-16,Apipucos,1.325,0.0,-8.030216,-34.942822,50,0.28,4800,altitude,0
2024-08-16,Boa Viagem,1.325,1.1,-8.122364,-34.897669,5,0.45,9800,litoraneo,1
2024-08-16,Brasília Teimosa,1.325,0.0,-8.089458,-34.879081,2,0.82,18500,litoraneo,2
2024-08-16,Casa Forte,1.325,2.03,-8.019127,-34.924811,45,0.25,5400,altitude,2
2024-08-16,Coelhos,1.325,0.0,-8.063528,-34.871583,3,0.72,14300,ribeirinho,0
2024-08-16,Cordeiro,1.325,0.0,-8.05206,-34.938,25,0.48,8700,urbano_medio,0
2024-08-16,Ibura,1.325,0.43,-8.119058,-34.945801,12,0.75,17500,urbano_denso,1
2024-08-16,Ilha Joana Bezerra,1.325,0.0,-8.065319,-34.897683,2,0.85,19200,ribeirinho,1
2024-08-16,Madalena,1.325,0.9,-8.054414,-34.915048,10,0.52,9800,urbano_medio,3
2024-08-16,Pina,1.325,0.3,-8.085279,-34.88357,3,0.68,12200,litoraneo,4
2024-08-16,Santo Amaro,1.325,0.5,-8.047882,-34.883535,8,0.65,13800,urbano_denso,2
2024-08-16,São José,1.325,0.0,-8.05653,-34.882069,6,0.62,12900,urbano_denso,1
2024-08-16,Torre,1.325,0.9,-8.046097,-34.902915,15,0.42,7600,urbano_medio,1
2024-08-16,Várzea,1.325,0.0,-8.041148,-34.953736,55,0.35,6200,altitude,0
2024-08-17,Afogados,1.567,0.0,-8.052843,-34.919179,4,0.78,16700,ribeirinho,2
2024-08-17,Apipucos,1.567,0.0,-8.029719,-34.944052,50,0.28,4800,altitude,1
2024-08-17,Boa Viagem,1.567,0.0,-8.123473,-34.897703,5,0.45,9800,litoraneo,2
2024-08-17,Brasília Teimosa,1.567,0.0,-8.08876,-34.879855,2,0.82,18500,litoraneo,0
2024-08-17,Casa Forte,1.567,0.0,-8.018037,-34.924665,45,0.25,5400,altitude,1
2024-08-17,Coelhos,1.567,1.6,-8.063175,-34.871182,3,0.72,14300,ribeirinho,1
2024-08-17,Cordeiro,1.567,0.0,-8.050726,-34.937721,25,0.48,8700,urbano_medio,0
2024-08-17,Ibura,1.567,0.1,-8.118213,-34.94481,12,0.75,17500,urbano_denso,1
2024-08-17,Ilha Joana Bezerra,1.567,0.0,-8.064645,-34.896385,2,0.85,19200,ribeirinho,4
2024-08-17,Madalena,1.567,0.8,-8.054375,-34.913768,10,0.52,9800,urbano_medio,1
2024-08-17,Pina,1.567,0.0,-8.084935,-34.883172,3,0.68,12200,litoraneo,1
2024-08-17,Santo Amaro,1.567,0.0,-8.047641,-34.884366,8,0.65,13800,urbano_denso,1
2024-08-17,São José,1.567,0.0,-8.05606,-34.881899,6,0.62,12900,urbano_denso,0
2024-08-17,Torre,1.567,0.0,-8.045024,-34.902204,15,0.42,7600,urbano_medio,0
2024-08-17,Várzea,1.567,0.0,-8.041267,-34.953115,55,0.35,6200,altitude,0
2024-08-18,Afogados,1.3,1.0,-8.052814,-34.919106,4,0.78,16700,ribeirinho,2
2024-08-18,Apipucos,1.3,1.9,-8.03057,-34.943317,50,0.28,4800,altitude,2
2024-08-18,Boa Viagem,1.3,2.42,-8.122737,-34.897375,5,0.45,9800,litoraneo,3
2024-08-18,Brasília Teimosa,1.3,0.55,-8.089465,-34.879735,2,0.82,18500,litoraneo,5
2024-08-18,Casa Forte,1.3,0.0,-8.019344,-34.924604,45,0.25,5400,altitude,0
2024-08-18,Coelhos,1.3,0.0,-8.063254,-34.872118,3,0.72,14300,ribeirinho,2
2024-08-18,Cordeiro,1.3,0.4,-8.050907,-34.937801,25,0.48,8700,urbano_medio,1
2024-08-18,Ibura,1.3,0.9,-8.118497,-34.944577,12,0.75,17500,urbano_denso,1
2024-08-18,Ilha Joana Bezerra,1.3,0.0,-8.064036,-34.897491,2,0.85,19200,ribeirinho,2
2024-08-18,Madalena,1.3,1.3,-8.054759,-34.915036,10,0.52,9800,urbano_medio,0
2024-08-18,Pina,1.3,0.6,-8.085502,-34.883705,3,0.68,12200,litoraneo,1
2024-08-18,Santo Amaro,1.3,2.0,-8.046901,-34.883878,8,0.65,13800,urbano_denso,0
2024-08-18,São José,1.3,0.0,-8.056729,-34.882037,6,0.62,12900,urbano_denso,0
2024-08-18,Torre,1.3,1.9,-8.04465,-34.902691,15,0.42,7600,urbano_medio,0
2024-08-18,Várzea,1.3,0.0,-8.041255,-34.954149,55,0.35,6200,altitude,0
2024-08-19,Afogados,1.3,4.37,-8.053131,-34.919363,4,0.78,16700,ribeirinho,2
2024-08-19,Apipucos,1.3,2.6,-8.029853,-34.942239,50,0.28,4800,altitude,3
2024-08-19,Boa Viagem,1.3,5.8,-8.121831,-34.897869,5,0.45,9800,litoraneo,3
2024-08-19,Brasília Teimosa,1.3,1.35,-8.088992,-34.880089,2,0.82,18500,litoraneo,1
2024-08-19,Casa Forte,1.3,1.97,-8.018514,-34.923504,45,0.25,5400,altitude,0
2024-08-19,Coelhos,1.3,1.6,-8.063309,-34.870988,3,0.72,14300,ribeirinho,0
2024-08-19,Cordeiro,1.3,6.5,-8.051288,-34.938334,25,0.48,8700,urbano_medio,2
2024-08-19,Ibura,1.3,4.93,-8.120372,-34.945263,12,0.75,17500,urbano_denso,1
2024-08-19,Ilha Joana Bezerra,1.3,0.0,-8.064543,-34.897787,2,0.85,19200,ribeirinho,1
2024-08-19,Madalena,1.3,3.25,-8.055278,-34.914655,10,0.52,9800,urbano_medio,0
2024-08-19,Pina,1.3,7.4,-8.085245,-34.8828,3,0.68,12200,litoraneo,0
2024-08-19,Santo Amaro,1.3,11.0,-8.047172,-34.883557,8,0.65,13800,urbano_denso,3
2024-08-19,São José,1.3,0.0,-8.055941,-34.882129,6,0.62,12900,urbano_denso,0
2024-08-19,Torre,1.3,7.1,-8.045403,-34.902604,15,0.42,7600,urbano_medio,1
2024-08-19,Várzea,1.3,0.0,-8.041874,-34.95391,55,0.35,6200,altitude,0
2024-08-20,Afogados,1.275,5.2,-8.052538,-34.918916,4,0.78,16700,ribeirinho,2
2024-08-20,Apipucos,1.275,0.0,-8.031116,-34.943484,50,0.28,4800,altitude,1
2024-08-20,Boa Viagem,1.275,1.65,-8.1233,-34.897605,5,0.45,9800,litoraneo,0
2024-08-20,Brasília Teimosa,1.275,2.75,-8.089077,-34.879822,2,0.82,18500,litoraneo,4
2024-08-20,Casa Forte,1.275,1.67,-8.018722,-34.92575,45,0.25,5400,altitude,1
2024-08-20,Coelhos,1.275,2.6,-8.064,-34.871746,3,0.72,14300,ribeirinho,2
2024-08-20,Cordeiro,1.275,1.9,-8.05165,-34.93843,25,0.48,8700,urbano_medio,0
2024-08-20,Ibura,1.275,1.53,-8.119402,-34.945244,12,0.75,17500,urbano_denso,1
2024-08-20,Ilha Joana Bezerra,1.275,0.0,-8.065003,-34.897299,2,0.85,19200,ribeirinho,2
2024-08-20,Madalena,1.275,7.3,-8.055041,-34.914841,10,0.52,9800,urbano_medio,0
2024-08-20,Pina,1.275,3.7,-8.085645,-34.882335,3,0.68,12200,litoraneo,2
2024-08-20,Santo Amaro,1.275,2.8,-8.045904,-34.884933,8,0.65,13800,urbano_denso,1
2024-08-20,São José,1.275,0.0,-8.057663,-34.882245,6,0.62,12900,urbano_denso,1
2024-08-20,Torre,1.275,4.3,-8.045047,-34.901865,15,0.42,7600,urbano_medio,1
2024-08-20,Várzea,1.275,0.0,-8.040968,-34.954353,55,0.35,6200,altitude,1
2024-08-21,Afogados,1.3,1.7,-8.053267,-34.919324,4,0.78,16700,ribeirinho,0
2024-08-21,Apipucos,1.3,5.9,-8.030752,-34.943402,50,0.28,4800,altitude,0
2024-08-21,Boa Viagem,1.3,1.1,-8.123139,-34.897852,5,0.45,9800,litoraneo,2
2024-08-21,Brasília Teimosa,1.3,0.55,-8.089426,-34.879411,2,0.82,18500,litoraneo,1
2024-08-21,Casa Forte,1.3,0.17,-8.018269,-34.924358,45,0.25,5400,altitude,1
2024-08-21,Coelhos,1.3,1.0,-8.064554,-34.872144,3,0.72,14300,ribeirinho,1
2024-08-21,Cordeiro,1.3,1.0,-8.051167,-34.938303,25,0.48,8700,urbano_medio,2
2024-08-21,Ibura,1.3,1.43,-8.118428,-34.944419,12,0.75,17500,urbano_denso,2
2024-08-21,Ilha Joana Bezerra,1.3,0.0,-8.064472,-34.896166,2,0.85,19200,ribeirinho,0
2024-08-21,Madalena,1.3,0.5,-8.054124,-34.914638,10,0.52,9800,urbano_medio,1
2024-08-21,Pina,1.3,1.5,-8.08488,-34.882491,3,0.68,12200,litoraneo,0
2024-08-21,Santo Amaro,1.3,0.1,-8.045983,-34.882839,8,0.65,13800,urbano_denso,2
2024-08-21,São José,1.3,0.0,-8.057477,-34.881666,6,0.62,12900,urbano_denso,1
2024-08-21,Torre,1.3,0.5,-8.045723,-34.901852,15,0.42,7600,urbano_medio,1
2024-08-21,Várzea,1.3,0.0,-8.04112,-34.954102,55,0.35,6200,altitude,0
