date,bairro,lat,lon,altitude,vulnerabilidade,densidade_pop,chuva_mm,mare_m,ocorrencias,tipo_bairro
2025-08-02 00:00:00+00:00,Várzea,-8.040874,-34.95348,55,0.35,6200,14.23,1.305,0,altitude
2025-08-03 00:00:00+00:00,Várzea,-8.040975,-34.953187,55,0.35,6200,45.13,1.37,2,altitude
2025-08-04 00:00:00+00:00,Várzea,-8.040036,-34.953535,55,0.35,6200,56.09,1.158,1,altitude
2025-08-05 00:00:00+00:00,Várzea,-8.040957,-34.954113,55,0.35,6200,15.42,1.247,2,altitude
2025-08-06 00:00:00+00:00,Várzea,-8.040984,-34.953459,55,0.35,6200,9.95,1.168,0,altitude
2025-08-07 00:00:00+00:00,Várzea,-8.040903,-34.954014,55,0.35,6200,23.48,1.055,0,altitude
2025-08-08 00:00:00+00:00,Várzea,-8.040601,-34.953325,55,0.35,6200,14.29,1.061,0,altitude
2025-08-09 00:00:00+00:00,Várzea,-8.040888,-34.953818,55,0.35,6200,37.19,1.094,0,altitude
2025-08-10 00:00:00+00:00,Várzea,-8.041135,-34.953253,55,0.35,6200,45.67,0.938,0,altitude
2025-08-11 00:00:00+00:00,Várzea,-8.041465,-34.953308,55,0.35,6200,41.47,0.924,1,altitude
2025-08-12 00:00:00+00:00,Várzea,-8.041004,-34.952804,55,0.35,6200,22.15,0.585,0,altitude
2025-08-13 00:00:00+00:00,Várzea,-8.041169,-34.953774,55,0.35,6200,30.19,0.614,0,altitude
2025-08-14 00:00:00+00:00,Várzea,-8.041183,-34.952784,55,0.35,6200,39.18,0.704,1,altitude
2025-08-15 00:00:00+00:00,Várzea,-8.041086,-34.952749,55,0.35,6200,23.74,0.651,1,altitude
2025-08-16 00:00:00+00:00,Várzea,-8.04179,-34.953808,55,0.35,6200,35.63,0.586,1,altitude
2025-08-17 00:00:00+00:00,Várzea,-8.04185,-34.954318,55,0.35,6200,28.29,0.662,0,altitude
2025-08-18 00:00:00+00:00,Várzea,-8.04199,-34.953493,55,0.35,6200,29.33,0.595,0,altitude
2025-08-19 00:00:00+00:00,Várzea,-8.041917,-34.954307,55,0.35,6200,14.53,0.775,0,altitude
2025-08-20 00:00:00+00:00,Várzea,-8.040822,-34.955137,55,0.35,6200,14.26,0.618,1,altitude
2025-08-21 00:00:00+00:00,Várzea,-8.041213,-34.953796,55,0.35,6200,18.97,0.703,0,altitude
2025-08-22 00:00:00+00:00,Várzea,-8.041199,-34.953846,55,0.35,6200,9.8,0.637,0,altitude
2025-08-23 00:00:00+00:00,Várzea,-8.041462,-34.95397,55,0.35,6200,25.25,0.789,0,altitude
2025-08-24 00:00:00+00:00,Várzea,-8.040072,-34.954037,55,0.35,6200,22.93,0.874,1,altitude
2025-08-25 00:00:00+00:00,Várzea,-8.04153,-34.953866,55,0.35,6200,28.01,0.945,0,altitude
2025-08-26 00:00:00+00:00,Várzea,-8.041208,-34.953522,55,0.35,6200,46.17,0.988,1,altitude
2025-08-27 00:00:00+00:00,Várzea,-8.0405,-34.953277,55,0.35,6200,14.53,1.111,1,altitude
2025-08-28 00:00:00+00:00,Várzea,-8.041498,-34.953972,55,0.35,6200,33.3,1.049,0,altitude
2025-08-29 00:00:00+00:00,Várzea,-8.041339,-34.953426,55,0.35,6200,13.53,1.079,1,altitude
2025-08-30 00:00:00+00:00,Várzea,-8.041377,-34.953999,55,0.35,6200,7.44,1.188,2,altitude
2025-08-31 00:00:00+00:00,Várzea,-8.040703,-34.953696,55,0.35,6200,21.13,1.219,3,altitude
2025-09-01 00:00:00+00:00,Várzea,-8.04095,-34.953441,55,0.35,6200,6.1,1.16,0,altitude
2025-09-02 00:00:00+00:00,Várzea,-8.040797,-34.953201,55,0.35,6200,6.45,1.19,0,altitude
2025-09-03 00:00:00+00:00,Várzea,-8.041086,-34.953701,55,0.35,6200,6.5,1.103,0,altitude
2025-09-04 00:00:00+00:00,Várzea,-8.041288,-34.954306,55,0.35,6200,4.42,1.069,0,altitude
2025-09-05 00:00:00+00:00,Várzea,-8.040919,-34.95398,55,0.35,6200,4.47,1.059,0,altitude
2025-09-06 00:00:00+00:00,Várzea,-8.040299,-34.952929,55,0.35,6200,10.75,0.839,2,altitude
2025-09-07 00:00:00+00:00,Várzea,-8.041284,-34.9539,55,0.35,6200,6.29,0.811,1,altitude
2025-09-08 00:00:00+00:00,Várzea,-8.040267,-34.953235,55,0.35,6200,6.38,0.793,0,altitude
2025-09-09 00:00:00+00:00,Várzea,-8.041512,-34.952883,55,0.35,6200,5.05,0.845,0,altitude
2025-09-10 00:00:00+00:00,Várzea,-8.04019,-34.953961,55,0.35,6200,8.31,0.629,0,altitude
2025-09-11 00:00:00+00:00,Várzea,-8.040876,-34.954152,55,0.35,6200,5.95,0.757,0,altitude
2025-09-12 00:00:00+00:00,Várzea,-8.041088,-34.954025,55,0.35,6200,15.1,0.582,0,altitude
2025-09-13 00:00:00+00:00,Várzea,-8.041214,-34.953249,55,0.35,6200,2.22,0.5,1,altitude
2025-09-14 00:00:00+00:00,Várzea,-8.040436,-34.953426,55,0.35,6200,23.89,0.549,1,altitude
2025-09-15 00:00:00+00:00,Várzea,-8.04131,-34.953938,55,0.35,6200,3.65,0.523,1,altitude
2025-09-16 00:00:00+00:00,Várzea,-8.041161,-34.952977,55,0.35,6200,7.75,0.523,0,altitude
2025-09-17 00:00:00+00:00,Várzea,-8.041281,-34.952828,55,0.35,6200,10.55,0.5,0,altitude
2025-09-18 00:00:00+00:00,Várzea,-8.040711,-34.953053,55,0.35,6200,2.52,0.565,1,altitude
2025-09-19 00:00:00+00:00,Várzea,-8.04092,-34.953176,55,0.35,6200,12.2,0.508,1,altitude
2025-09-20 00:00:00+00:00,Várzea,-8.041135,-34.95376,55,0.35,6200,2.85,0.608,1,altitude
2025-09-21 00:00:00+00:00,Várzea,-8.041671,-34.953511,55,0.35,6200,2.0,0.706,1,altitude
2025-09-22 00:00:00+00:00,Várzea,-8.040514,-34.954001,55,0.35,6200,4.65,0.673,0,altitude
2025-09-23 00:00:00+00:00,Várzea,-8.041182,-34.953412,55,0.35,6200,10.01,0.889,0,altitude
2025-09-24 00:00:00+00:00,Várzea,-8.041509,-34.954485,55,0.35,6200,5.62,0.929,1,altitude
2025-09-25 00:00:00+00:00,Várzea,-8.041286,-34.953939,55,0.35,6200,2.8,1.04,0,altitude
2025-09-26 00:00:00+00:00,Várzea,-8.041473,-34.953963,55,0.35,6200,10.96,0.965,1,altitude
2025-09-27 00:00:00+00:00,Várzea,-8.040844,-34.953559,55,0.35,6200,5.47,1.045,0,altitude
2025-09-28 00:00:00+00:00,Várzea,-8.041629,-34.954497,55,0.35,6200,4.21,1.151,0,altitude
2025-09-29 00:00:00+00:00,Várzea,-8.04178,-34.952775,55,0.35,6200,2.42,1.044,0,altitude
2025-09-30 00:00:00+00:00,Várzea,-8.040851,-34.954181,55,0.35,6200,5.82,1.058,0,altitude
2025-10-01 00:00:00+00:00,Várzea,-8.041171,-34.953176,55,0.35,6200,8.38,1.156,2,altitude
2025-10-02 00:00:00+00:00,Várzea,-8.040593,-34.953348,55,0.35,6200,26.42,1.133,1,altitude
2025-10-03 00:00:00+00:00,Várzea,-8.04154,-34.954011,55,0.35,6200,3.62,0.908,0,altitude
2025-10-04 00:00:00+00:00,Várzea,-8.040659,-34.953822,55,0.35,6200,9.43,1.119,0,altitude
2025-10-05 00:00:00+00:00,Várzea,-8.041086,-34.952944,55,0.35,6200,11.04,0.971,0,altitude
2025-10-06 00:00:00+00:00,Várzea,-8.040662,-34.953783,55,0.35,6200,3.85,0.885,0,altitude
2025-10-07 00:00:00+00:00,Várzea,-8.04077,-34.952669,55,0.35,6200,3.41,0.781,0,altitude
2025-10-08 00:00:00+00:00,Várzea,-8.040104,-34.953944,55,0.35,6200,8.36,0.836,0,altitude
2025-10-09 00:00:00+00:00,Várzea,-8.041092,-34.953056,55,0.35,6200,1.18,0.653,0,altitude
2025-10-10 00:00:00+00:00,Várzea,-8.041353,-34.953251,55,0.35,6200,3.98,0.529,0,altitude
2025-10-11 00:00:00+00:00,Várzea,-8.040675,-34.953836,55,0.35,6200,1.36,0.663,0,altitude
2025-10-12 00:00:00+00:00,Várzea,-8.041122,-34.953492,55,0.35,6200,15.88,0.551,0,altitude
2025-10-13 00:00:00+00:00,Várzea,-8.041449,-34.954127,55,0.35,6200,5.09,0.626,0,altitude
2025-10-14 00:00:00+00:00,Várzea,-8.040767,-34.954283,55,0.35,6200,4.21,0.612,0,altitude
2025-10-15 00:00:00+00:00,Várzea,-8.040708,-34.95363,55,0.35,6200,4.81,0.521,0,altitude
2025-10-16 00:00:00+00:00,Várzea,-8.041573,-34.954298,55,0.35,6200,21.33,0.538,3,altitude
2025-10-17 00:00:00+00:00,Várzea,-8.040988,-34.953826,55,0.35,6200,2.29,0.5,0,altitude
2025-10-18 00:00:00+00:00,Várzea,-8.042036,-34.953552,55,0.35,6200,26.62,0.5,1,altitude
2025-10-19 00:00:00+00:00,Várzea,-8.040521,-34.95327,55,0.35,6200,8.55,0.5,0,altitude
2025-10-20 00:00:00+00:00,Várzea,-8.041356,-34.953314,55,0.35,6200,5.65,0.859,0,altitude
2025-10-21 00:00:00+00:00,Várzea,-8.041154,-34.95367,55,0.35,6200,3.17,0.805,0,altitude
2025-10-22 00:00:00+00:00,Várzea,-8.041061,-34.953049,55,0.35,6200,11.38,0.885,0,altitude
2025-10-23 00:00:00+00:00,Várzea,-8.041581,-34.953955,55,0.35,6200,20.88,0.873,0,altitude
2025-10-24 00:00:00+00:00,Várzea,-8.040626,-34.952843,55,0.35,6200,4.41,0.999,1,altitude
2025-10-25 00:00:00+00:00,Várzea,-8.041436,-34.953957,55,0.35,6200,8.6,1.04,2,altitude
2025-10-26 00:00:00+00:00,Várzea,-8.040923,-34.954057,55,0.35,6200,17.07,1.212,2,altitude
2025-10-27 00:00:00+00:00,Várzea,-8.040974,-34.954029,55,0.35,6200,10.08,1.15,0,altitude
2025-10-28 00:00:00+00:00,Várzea,-8.040997,-34.953742,55,0.35,6200,8.43,1.229,1,altitude
2025-10-29 00:00:00+00:00,Várzea,-8.041568,-34.952751,55,0.35,6200,10.81,1.09,1,altitude
2025-10-30 00:00:00+00:00,Várzea,-8.041122,-34.953428,55,0.35,6200,7.57,1.088,0,altitude
2025-10-31 00:00:00+00:00,Várzea,-8.041219,-34.953715,55,0.35,6200,2.78,1.029,1,altitude
2025-11-01 00:00:00+00:00,Várzea,-8.040737,-34.9537,55,0.35,6200,20.61,1.111,0,altitude
2025-11-02 00:00:00+00:00,Várzea,-8.041738,-34.953597,55,0.35,6200,0.84,1.113,0,altitude
2025-11-03 00:00:00+00:00,Várzea,-8.040233,-34.953354,55,0.35,6200,14.16,1.092,1,altitude
2025-11-04 00:00:00+00:00,Várzea,-8.041285,-34.952802,55,0.35,6200,4.95,1.101,0,altitude
2025-11-05 00:00:00+00:00,Várzea,-8.040891,-34.953119,55,0.35,6200,9.45,0.876,0,altitude
2025-11-06 00:00:00+00:00,Várzea,-8.041235,-34.954679,55,0.35,6200,1.56,0.744,0,altitude
2025-11-07 00:00:00+00:00,Várzea,-8.041502,-34.954708,55,0.35,6200,7.98,0.794,1,altitude
2025-11-08 00:00:00+00:00,Várzea,-8.04091,-34.953596,55,0.35,6200,6.27,0.654,1,altitude
2025-11-09 00:00:00+00:00,Várzea,-8.041307,-34.953042,55,0.35,6200,24.08,0.634,2,altitude
2025-11-10 00:00:00+00:00,Várzea,-8.041091,-34.953492,55,0.35,6200,8.61,0.639,0,altitude
2025-11-11 00:00:00+00:00,Várzea,-8.041551,-34.953692,55,0.35,6200,20.14,0.624,0,altitude
2025-11-12 00:00:00+00:00,Várzea,-8.040343,-34.953315,55,0.35,6200,16.34,0.589,1,altitude
2025-11-13 00:00:00+00:00,Várzea,-8.041184,-34.953542,55,0.35,6200,11.68,0.682,0,altitude
2025-11-14 00:00:00+00:00,Várzea,-8.040712,-34.953016,55,0.35,6200,3.76,0.745,2,altitude
2025-11-15 00:00:00+00:00,Várzea,-8.040862,-34.953356,55,0.35,6200,9.94,0.686,0,altitude
2025-11-16 00:00:00+00:00,Várzea,-8.040666,-34.953618,55,0.35,6200,32.5,0.661,0,altitude
2025-11-17 00:00:00+00:00,Várzea,-8.041604,-34.9537,55,0.35,6200,4.18,0.818,1,altitude
2025-11-18 00:00:00+00:00,Várzea,-8.040923,-34.954245,55,0.35,6200,5.47,0.813,2,altitude
2025-11-19 00:00:00+00:00,Várzea,-8.041178,-34.953076,55,0.35,6200,7.18,0.731,0,altitude
2025-11-20 00:00:00+00:00,Várzea,-8.040293,-34.953002,55,0.35,6200,12.93,1.02,0,altitude
2025-11-21 00:00:00+00:00,Várzea,-8.041026,-34.954017,55,0.35,6200,3.72,0.92,0,altitude
2025-11-22 00:00:00+00:00,Várzea,-8.040778,-34.954083,55,0.35,6200,1.39,0.982,0,altitude
2025-11-23 00:00:00+00:00,Várzea,-8.041519,-34.954006,55,0.35,6200,9.61,1.182,0,altitude
2025-11-24 00:00:00+00:00,Várzea,-8.041021,-34.953583,55,0.35,6200,11.0,1.024,0,altitude
2025-11-25 00:00:00+00:00,Várzea,-8.041146,-34.953343,55,0.35,6200,0.2,1.263,0,altitude
2025-11-26 00:00:00+00:00,Várzea,-8.041647,-34.953779,55,0.35,6200,7.65,1.293,0,altitude
2025-11-27 00:00:00+00:00,Várzea,-8.041005,-34.953884,55,0.35,6200,19.63,1.285,0,altitude
2025-11-28 00:00:00+00:00,Várzea,-8.040173,-34.952619,55,0.35,6200,3.67,1.333,0,altitude
2025-11-29 00:00:00+00:00,Várzea,-8.040345,-34.953526,55,0.35,6200,8.42,1.278,0,altitude
2025-11-30 00:00:00+00:00,Várzea,-8.041293,-34.954318,55,0.35,6200,4.02,1.151,0,altitude
2025-12-01 00:00:00+00:00,Várzea,-8.041079,-34.953805,55,0.35,6200,10.46,1.28,0,altitude
2025-12-02 00:00:00+00:00,Várzea,-8.04078,-34.95435,55,0.35,6200,6.59,1.34,1,altitude
2025-12-03 00:00:00+00:00,Várzea,-8.041331,-34.954655,55,0.35,6200,9.86,1.11,2,altitude
2025-12-04 00:00:00+00:00,Várzea,-8.041178,-34.953291,55,0.35,6200,8.3,1.321,1,altitude
2025-12-05 00:00:00+00:00,Várzea,-8.041315,-34.954585,55,0.35,6200,3.42,0.983,1,altitude
2025-12-06 00:00:00+00:00,Várzea,-8.040823,-34.95394,55,0.35,6200,2.35,0.995,0,altitude
2024-12-07 00:00:00+00:00,Santo Amaro,-8.046896,-34.88323,8,0.65,13800,1.83,0.928,0,urbano_denso
2024-12-08 00:00:00+00:00,Santo Amaro,-8.046488,-34.883411,8,0.65,13800,7.68,0.809,1,urbano_denso
2024-12-09 00:00:00+00:00,Santo Amaro,-8.046519,-34.883119,8,0.65,13800,11.32,0.799,0,urbano_denso
2024-12-10 00:00:00+00:00,Santo Amaro,-8.046415,-34.883424,8,0.65,13800,9.73,0.803,1,urbano_denso
2024-12-11 00:00:00+00:00,Santo Amaro,-8.046949,-34.882839,8,0.65,13800,2.51,0.83,0,urbano_denso
2024-12-12 00:00:00+00:00,Santo Amaro,-8.047121,-34.883435,8,0.65,13800,1.47,0.708,2,urbano_denso
2024-12-13 00:00:00+00:00,Santo Amaro,-8.047122,-34.883754,8,0.65,13800,8.71,0.821,1,urbano_denso
2024-12-14 00:00:00+00:00,Santo Amaro,-8.047071,-34.885169,8,0.65,13800,5.54,0.862,0,urbano_denso
2024-12-15 00:00:00+00:00,Santo Amaro,-8.046554,-34.884438,8,0.65,13800,23.54,0.671,1,urbano_denso
2024-12-16 00:00:00+00:00,Santo Amaro,-8.046321,-34.883477,8,0.65,13800,2.43,0.82,0,urbano_denso
2024-12-17 00:00:00+00:00,Santo Amaro,-8.046874,-34.883643,8,0.65,13800,1.34,1.034,2,urbano_denso
2024-12-18 00:00:00+00:00,Santo Amaro,-8.046284,-34.883547,8,0.65,13800,3.8,1.03,2,urbano_denso
2024-12-19 00:00:00+00:00,Santo Amaro,-8.047087,-34.883338,8,0.65,13800,3.75,0.922,1,urbano_denso
2024-12-20 00:00:00+00:00,Santo Amaro,-8.047148,-34.883757,8,0.65,13800,12.07,1.207,0,urbano_denso
2024-12-21 00:00:00+00:00,Santo Amaro,-8.047327,-34.883148,8,0.65,13800,14.0,1.389,0,urbano_denso
2024-12-22 00:00:00+00:00,Santo Amaro,-8.046433,-34.883577,8,0.65,13800,19.05,1.378,3,urbano_denso
2024-12-23 00:00:00+00:00,Santo Amaro,-8.047049,-34.883622,8,0.65,13800,9.29,1.201,1,urbano_denso
2024-12-24 00:00:00+00:00,Santo Amaro,-8.047017,-34.884154,8,0.65,13800,11.31,1.374,3,urbano_denso
2024-12-25 00:00:00+00:00,Santo Amaro,-8.047947,-34.88399,8,0.65,13800,6.67,1.407,0,urbano_denso
2024-12-26 00:00:00+00:00,Santo Amaro,-8.046895,-34.883906,8,0.65,13800,9.91,1.38,3,urbano_denso
2024-12-27 00:00:00+00:00,Santo Amaro,-8.047486,-34.883986,8,0.65,13800,3.76,1.376,1,urbano_denso
2024-12-28 00:00:00+00:00,Santo Amaro,-8.04635,-34.883441,8,0.65,13800,14.69,1.539,0,urbano_denso
2024-12-29 00:00:00+00:00,Santo Amaro,-8.046472,-34.883991,8,0.65,13800,5.46,1.412,0,urbano_denso
2024-12-30 00:00:00+00:00,Santo Amaro,-8.04652,-34.883891,8,0.65,13800,7.76,1.426,1,urbano_denso
2024-12-31 00:00:00+00:00,Santo Amaro,-8.047587,-34.88357,8,0.65,13800,4.61,1.361,1,urbano_denso
2025-01-01 00:00:00+00:00,Santo Amaro,-8.046246,-34.884617,8,0.65,13800,14.34,1.151,0,urbano_denso
2025-01-02 00:00:00+00:00,Santo Amaro,-8.047763,-34.884804,8,0.65,13800,9.27,1.381,2,urbano_denso
2025-01-03 00:00:00+00:00,Santo Amaro,-8.046872,-34.883817,8,0.65,13800,0.66,1.453,1,urbano_denso
2025-01-04 00:00:00+00:00,Santo Amaro,-8.047166,-34.884445,8,0.65,13800,10.45,1.393,1,urbano_denso
2025-01-05 00:00:00+00:00,Santo Amaro,-8.047448,-34.883532,8,0.65,13800,6.22,1.511,0,urbano_denso
2025-01-06 00:00:00+00:00,Santo Amaro,-8.047752,-34.883775,8,0.65,13800,12.89,1.638,1,urbano_denso
2025-01-07 00:00:00+00:00,Santo Amaro,-8.04688,-34.883827,8,0.65,13800,2.26,1.583,1,urbano_denso
2025-01-08 00:00:00+00:00,Santo Amaro,-8.047228,-34.884731,8,0.65,13800,11.75,1.596,2,urbano_denso
2025-01-09 00:00:00+00:00,Santo Amaro,-8.047656,-34.883347,8,0.65,13800,4.0,1.658,0,urbano_denso
2025-01-10 00:00:00+00:00,Santo Amaro,-8.046836,-34.884137,8,0.65,13800,4.14,1.582,2,urbano_denso
2025-01-11 00:00:00+00:00,Santo Amaro,-8.046797,-34.883879,8,0.65,13800,10.07,1.459,1,urbano_denso
2025-01-12 00:00:00+00:00,Santo Amaro,-8.047541,-34.88364,8,0.65,13800,16.86,1.561,2,urbano_denso
2025-01-13 00:00:00+00:00,Santo Amaro,-8.046539,-34.882937,8,0.65,13800,5.39,1.479,1,urbano_denso
2025-01-14 00:00:00+00:00,Santo Amaro,-8.046843,-34.884294,8,0.65,13800,9.49,1.335,1,urbano_denso
2025-01-15 00:00:00+00:00,Santo Amaro,-8.047776,-34.883382,8,0.65,13800,15.62,1.27,0,urbano_denso
2025-01-16 00:00:00+00:00,Santo Amaro,-8.046602,-34.883827,8,0.65,13800,23.87,1.202,2,urbano_denso
2025-01-17 00:00:00+00:00,Santo Amaro,-8.046515,-34.883445,8,0.65,13800,2.67,1.295,1,urbano_denso
2025-01-18 00:00:00+00:00,Santo Amaro,-8.047423,-34.883742,8,0.65,13800,9.04,1.026,1,urbano_denso
2025-01-19 00:00:00+00:00,Santo Amaro,-8.046721,-34.883469,8,0.65,13800,14.93,1.123,2,urbano_denso
2025-01-20 00:00:00+00:00,Santo Amaro,-8.047249,-34.882147,8,0.65,13800,7.19,1.113,1,urbano_denso
2025-01-21 00:00:00+00:00,Santo Amaro,-8.047752,-34.884326,8,0.65,13800,10.63,0.963,0,urbano_denso
2025-01-22 00:00:00+00:00,Santo Amaro,-8.047313,-34.883687,8,0.65,13800,3.28,0.95,1,urbano_denso
2025-01-23 00:00:00+00:00,Santo Amaro,-8.047088,-34.883964,8,0.65,13800,1.82,0.97,1,urbano_denso
2025-01-24 00:00:00+00:00,Santo Amaro,-8.046265,-34.883431,8,0.65,13800,2.63,0.984,0,urbano_denso
2025-01-25 00:00:00+00:00,Santo Amaro,-8.047126,-34.884432,8,0.65,13800,4.57,1.071,1,urbano_denso
2025-01-26 00:00:00+00:00,Santo Amaro,-8.047096,-34.884023,8,0.65,13800,15.4,1.255,2,urbano_denso
2025-01-27 00:00:00+00:00,Santo Amaro,-8.047294,-34.883528,8,0.65,13800,0.88,1.266,2,urbano_denso
2025-01-28 00:00:00+00:00,Santo Amaro,-8.046345,-34.883835,8,0.65,13800,17.44,1.362,2,urbano_denso
2025-01-29 00:00:00+00:00,Santo Amaro,-8.047751,-34.884319,8,0.65,13800,1.43,1.27,2,urbano_denso
2025-01-30 00:00:00+00:00,Santo Amaro,-8.046244,-34.883525,8,0.65,13800,23.82,1.338,2,urbano_denso
2025-01-31 00:00:00+00:00,Santo Amaro,-8.046826,-34.88425,8,0.65,13800,5.93,1.486,2,urbano_denso
2025-02-01 00:00:00+00:00,Santo Amaro,-8.047239,-34.883394,8,0.65,13800,8.53,1.52,0,urbano_denso
2025-02-02 00:00:00+00:00,Santo Amaro,-8.046778,-34.884156,8,0.65,13800,5.87,1.497,1,urbano_denso
2025-02-03 00:00:00+00:00,Santo Amaro,-8.046452,-34.883376,8,0.65,13800,4.08,1.587,0,urbano_denso
2025-02-04 00:00:00+00:00,Santo Amaro,-8.047323,-34.883524,8,0.65,13800,14.04,1.791,0,urbano_denso
2025-02-05 00:00:00+00:00,Santo Amaro,-8.047281,-34.883735,8,0.65,13800,7.05,1.796,0,urbano_denso
2025-02-06 00:00:00+00:00,Santo Amaro,-8.046893,-34.884301,8,0.65,13800,7.26,1.6,0,urbano_denso
2025-02-07 00:00:00+00:00,Santo Amaro,-8.046807,-34.88392,8,0.65,13800,10.8,1.654,1,urbano_denso
2025-02-08 00:00:00+00:00,Santo Amaro,-8.046768,-34.883851,8,0.65,13800,6.73,1.723,1,urbano_denso
2025-02-09 00:00:00+00:00,Santo Amaro,-8.046903,-34.883712,8,0.65,13800,12.9,1.74,0,urbano_denso
2025-02-10 00:00:00+00:00,Santo Amaro,-8.047134,-34.883598,8,0.65,13800,15.52,1.65,2,urbano_denso
2025-02-11 00:00:00+00:00,Santo Amaro,-8.04637,-34.883864,8,0.65,13800,1.32,1.495,1,urbano_denso
2025-02-12 00:00:00+00:00,Santo Amaro,-8.046913,-34.884539,8,0.65,13800,1.47,1.548,1,urbano_denso
2025-02-13 00:00:00+00:00,Santo Amaro,-8.046784,-34.884429,8,0.65,13800,1.53,1.489,1,urbano_denso
2025-02-14 00:00:00+00:00,Santo Amaro,-8.047467,-34.884418,8,0.65,13800,13.23,1.527,2,urbano_denso
2025-02-15 00:00:00+00:00,Santo Amaro,-8.047899,-34.883994,8,0.65,13800,51.62,1.399,3,urbano_denso
2025-02-16 00:00:00+00:00,Santo Amaro,-8.046276,-34.884454,8,0.65,13800,19.28,1.4,0,urbano_denso
2025-02-17 00:00:00+00:00,Santo Amaro,-8.046868,-34.884476,8,0.65,13800,4.92,1.153,3,urbano_denso
2025-02-18 00:00:00+00:00,Santo Amaro,-8.046783,-34.884039,8,0.65,13800,3.07,1.183,0,urbano_denso
2025-02-19 00:00:00+00:00,Santo Amaro,-8.046961,-34.883697,8,0.65,13800,2.26,1.217,0,urbano_denso
2025-02-20 00:00:00+00:00,Santo Amaro,-8.046269,-34.88268,8,0.65,13800,3.81,1.274,0,urbano_denso
2025-02-21 00:00:00+00:00,Santo Amaro,-8.045696,-34.884441,8,0.65,13800,71.75,1.117,0,urbano_denso
2025-02-22 00:00:00+00:00,Santo Amaro,-8.047347,-34.884148,8,0.65,13800,3.62,1.361,3,urbano_denso
2025-02-23 00:00:00+00:00,Santo Amaro,-8.046192,-34.883748,8,0.65,13800,9.83,1.092,1,urbano_denso
2025-02-24 00:00:00+00:00,Santo Amaro,-8.047867,-34.883606,8,0.65,13800,7.49,1.168,2,urbano_denso
2025-02-25 00:00:00+00:00,Santo Amaro,-8.047072,-34.884813,8,0.65,13800,2.26,1.475,0,urbano_denso
2025-02-26 00:00:00+00:00,Santo Amaro,-8.046927,-34.883686,8,0.65,13800,11.4,1.308,3,urbano_denso
2025-02-27 00:00:00+00:00,Santo Amaro,-8.046889,-34.883962,8,0.65,13800,6.38,1.522,2,urbano_denso
2025-02-28 00:00:00+00:00,Santo Amaro,-8.046732,-34.884674,8,0.65,13800,8.77,1.611,5,urbano_denso
2025-03-01 00:00:00+00:00,Santo Amaro,-8.047534,-34.884766,8,0.65,13800,11.99,1.694,3,urbano_denso
2025-03-02 00:00:00+00:00,Santo Amaro,-8.047622,-34.883972,8,0.65,13800,136.99,1.581,1,urbano_denso
2025-03-03 00:00:00+00:00,Santo Amaro,-8.047444,-34.884106,8,0.65,13800,6.94,1.7,2,urbano_denso
2025-03-04 00:00:00+00:00,Santo Amaro,-8.046682,-34.884278,8,0.65,13800,54.86,1.653,0,urbano_denso
2025-03-05 00:00:00+00:00,Santo Amaro,-8.047068,-34.884557,8,0.65,13800,24.56,1.81,1,urbano_denso
2025-03-06 00:00:00+00:00,Santo Amaro,-8.046015,-34.883813,8,0.65,13800,37.66,1.955,0,urbano_denso
2025-03-07 00:00:00+00:00,Santo Amaro,-8.047304,-34.884066,8,0.65,13800,14.0,2.028,0,urbano_denso
2025-03-08 00:00:00+00:00,Santo Amaro,-8.046876,-34.883593,8,0.65,13800,10.1,1.84,1,urbano_denso
2025-03-09 00:00:00+00:00,Santo Amaro,-8.047401,-34.883607,8,0.65,13800,22.51,1.941,3,urbano_denso
2025-03-10 00:00:00+00:00,Santo Amaro,-8.047144,-34.883541,8,0.65,13800,96.64,1.768,2,urbano_denso
2025-03-11 00:00:00+00:00,Santo Amaro,-8.047082,-34.883719,8,0.65,13800,8.0,1.722,1,urbano_denso
2025-03-12 00:00:00+00:00,Santo Amaro,-8.046541,-34.884053,8,0.65,13800,67.99,1.665,1,urbano_denso
2025-03-13 00:00:00+00:00,Santo Amaro,-8.047073,-34.88423,8,0.65,13800,15.19,1.575,0,urbano_denso
2025-03-14 00:00:00+00:00,Santo Amaro,-8.045983,-34.883005,8,0.65,13800,19.65,1.645,2,urbano_denso
2025-03-15 00:00:00+00:00,Santo Amaro,-8.047201,-34.883229,8,0.65,13800,29.38,1.555,2,urbano_denso
2025-03-16 00:00:00+00:00,Santo Amaro,-8.047411,-34.884443,8,0.65,13800,21.68,1.395,2,urbano_denso
2025-03-17 00:00:00+00:00,Santo Amaro,-8.046789,-34.883707,8,0.65,13800,41.67,1.414,2,urbano_denso
2025-03-18 00:00:00+00:00,Santo Amaro,-8.047464,-34.883675,8,0.65,13800,27.28,1.31,2,urbano_denso
2025-03-19 00:00:00+00:00,Santo Amaro,-8.046441,-34.884537,8,0.65,13800,24.56,1.384,2,urbano_denso
2025-03-20 00:00:00+00:00,Santo Amaro,-8.046766,-34.883005,8,0.65,13800,24.92,1.218,0,urbano_denso
2025-03-21 00:00:00+00:00,Santo Amaro,-8.046917,-34.883387,8,0.65,13800,13.24,1.257,2,urbano_denso
2025-03-22 00:00:00+00:00,Santo Amaro,-8.047054,-34.883565,8,0.65,13800,5.3,1.186,1,urbano_denso
